pair,entry_idx,exit_idx,direction,entry_price,pnl_bps,reason,hold,winner,H,dH_5,imb5,imb10,spread_bps,ret_5,ret_15,ret_30,atr_bps,vol_30,vwap_pos_30,vwap_pos_240,fwd_5,fwd_10,fwd_30,fwd_60,fwd_120,fwd_240
ETH,11711,11951,1,2001.05,170.1606656505339,timeout,240,1,0.428262699557602,-0.05019408964755234,0.34093360036974263,0.34694808270083227,0.4997376377397319,-27.907208531633422,89.24294753825723,92.29605346110282,13.724937265078706,15.90360905249098,46.355942781919346,-52.7212880448169,28.984782988930036,8.995277479322272,104.44516628769884,104.94490392543909,132.43047400114838,170.1606656505339
ETH,12945,13076,-1,1952.65,200.0,tp,131,1,0.43054943743229507,-0.006319593528515133,-0.47264289203712745,0.3017342467444301,0.51212454869094,-22.99261681526721,7.687773876945414,62.353456494292914,14.650420125031781,19.471267452962465,25.268406437795043,-26.89401891750487,29.703223824034673,31.751722018795725,14.339487363327352,72.72168591401451,166.9526028730195,178.21934294420473
ETH,13482,13496,1,1936.05,-50.0,sl,14,0,0.4336766019510313,-0.005458045852898719,0.2094521084468428,-0.029887545287724103,0.5165155858573335,25.892649076926233,29.008780336190476,43.055375437686116,4.279700568536219,4.0009077291031465,29.684718471059135,59.557381535639834,-30.216161772682604,-38.73866893933542,-17.561529919164485,-28.408357222179383,-47.00291831305936,-57.3332300302154
ETH,13810,13843,1,1920.25,-50.0,sl,33,0,0.4232849936053583,-0.009325284480648455,0.44368587665433473,0.001758539059857924,0.52076552532175,20.351188457223834,-26.48869036798507,-32.442252790033656,5.709822009782834,5.2894891351189495,-15.050828265362748,-29.741531060338833,-11.456841557089259,-11.97760708241069,-22.392917588854864,-311.4177841426891,-223.92917588855644,-350.99596406717893
ETH,14086,14129,-1,1855.85,-50.0,sl,43,0,0.42993104972186497,0.0048593053703285816,-0.3575641333013666,0.1339584431084504,0.5388366516697817,25.93122822182048,19.976783737816195,19.435821298421363,5.7155173409183275,7.537543369823953,16.718245808504673,-13.703458911739075,-18.32044615674766,-14.548589595064776,-25.325322628444447,-76.24538621117117,-73.82062127865963,-247.3260231160923
ETH,14237,14302,1,1864.95,200.0,tp,65,1,0.42763652356105303,-0.02288433518327243,0.3797557388579833,0.4237431702596089,0.5362074050237757,-25.938603059151298,-21.936277788180412,-24.604851434836263,5.553576694893895,6.239107005348405,-23.497961481644403,10.275285811900403,-10.724148100484943,15.013807340678031,27.88278506126174,117.9656291053388,167.29671036757043,206.97605833936538
ETH,14303,14360,1,1901.05,-50.0,sl,57,0,0.43367245089052353,-0.02117068490494839,0.5615809393807779,0.43596441106848427,0.5260250913963812,51.55184264791224,181.56013175159913,166.8583041420435,18.429664809297016,17.050167815358716,149.77438050401304,181.23369158982382,18.93690329028752,-40.50393203755887,-2.630125456983823,-66.80518660740154,-29.983430209621353,-1.0520501827937512
ETH,14509,14547,-1,1896.45,-50.0,sl,38,0,0.434457973368842,-0.04907353772109374,-0.6213298964920053,-0.20848879288579678,0.5273010097809541,-20.522535322440305,-34.68116970126833,-37.298731317800815,6.063961612486197,6.288902576684109,-23.915550375622765,21.502187794173455,-35.06551715046547,-37.70202219937069,-28.47425452819685,-42.18408078251468,-151.86269081705285,-273.4055735716745
ETH,14742,14811,-1,1957.9,-50.0,sl,69,0,0.41352673654951155,-0.024350324063826867,-0.45114950497795286,-0.5741706424054145,1.0215026303695054,30.739279676212927,-37.1463464278432,17.65202486633033,9.740757225306682,14.518127937513787,-7.097783833522886,132.06916595432273,18.64242300423924,26.814444047192907,-6.129015782214697,-20.430052607385285,-41.62623218754824,45.201491393841444
ETH,15355,15402,-1,1999.25,-50.0,sl,47,0,0.43147366182726327,0.016785623411782635,-0.6429193407940144,-0.7313106738223017,0.5001875703384222,-29.921456177534054,-25.195828967720104,-3.9999000024992792,5.287697172153827,7.524334668156796,-5.569609316922186,-60.89034048291864,1.5005627110165065,-35.51331749406028,-34.512942353381874,-46.01725647117583,42.515943478804715,51.01913217456566
