entry_idx,entry_price,entropy,imbalance_5,imbalance_10,spread_bps,trailing_ret_bps,micro_dev_bps,ret_1,ret_5,ret_10,ret_30,vol_10,vol_30,imb_change,imb_mean_10,imb_mean_30,spread_mean_10,bid_depth_5,ask_depth_5,depth_ratio,direction,exit_reason,pnl_bps,actual_move_bps,hold_bars,won,direction_correct,opp_pnl_bps,future_5_bps,future_10_bps,future_30_bps,future_60_bps
12902,66248.5,0.41332834964972043,-0.5610389610389611,-0.05351159248603815,0.15094681389012582,29.521524219005002,-0.06022625402569244,10.728721997657065,29.521524219005002,26.637405879905707,5.437039833868784,7.972689045526472,7.543201681520537,-0.3223409501890515,0.01232467020970358,0.009260332341694958,0.378037272164251,0.18589999999999998,0.6611,0.281198003327787,-1,timeout,101.73815256194429,-101.73815256194429,240,True,True,-101.73815256194429,2.1132553944624988,-66.11470448387502,-45.58593779481757,-33.66113949749838
13429,65899.5,0.41060861209757693,-0.9261828090165963,-0.9669136955126334,0.15174621962230367,27.08398317141203,-0.05419507843464428,9.2650956507212,27.08398317141203,14.208430842173048,51.5546471633499,5.232727505055431,5.523377213781255,-0.04725489774118041,-0.7697555377961459,-0.12761669184644286,0.16723517967115228,0.0298,0.7776,0.03832304526748971,-1,sl,-17.450815256565555,17.450815256565555,53,False,False,17.450815256565555,-9.408265616582812,-4.248894149424531,-3.1107975022570677,-1.6692084158453913
14314,64887.0,0.4197345121834692,0.8407343091044405,0.06412742822624219,1.8493689028618985,-68.18964527608773,0.7546275408240413,14.894158865883522,-68.18964527608773,32.39148080862675,134.71405477590625,23.169713209553045,17.866274914895016,1.7459885333155354,-0.1565291825856125,-0.11623233820285339,0.7839410301420784,1.484,0.12840000000000001,11.557632398753892,1,sl,-15.41140752384873,-15.41140752384873,8,False,False,15.41140752384873,6.087505971921203,-12.868525282414556,2.6199392790537956,-57.02220783824208
15436,67029.5,0.3945125259524858,0.8443702102574179,0.8957376625056594,0.1491880440701482,-22.328240013694824,0.010051676726806416,-5.218856473991895,-22.328240013694824,-20.099903967125687,-30.63857634731604,4.6347081121148275,5.0062617484144125,-0.10990942823274685,0.3927464139037184,0.2681883616519948,0.19355833503984776,0.4693,0.0396,11.8510101010101,1,sl,-18.35012942062786,-18.35012942062786,3,False,False,18.35012942062786,-66.53786765528635,-74.44483399100422,-44.905601265115,-106.9678275982966
15440,66696.5,0.393696401450149,0.5398316696026619,0.05436181319348337,0.1499329050250013,-54.87254806939568,-0.0360949586176956,-31.387084961850277,-54.87254806939568,-76.77143388506558,-68.94035840052437,8.92777146697805,7.333164361777678,1.3628708852889364,0.4390747149189405,0.3259843343265588,0.19384917649798067,0.7867,0.2351,3.3462356444066352,1,sl,-16.94241826782461,-16.94241826782461,1,False,False,16.94241826782461,-17.392216982899946,-36.28376301605063,-0.8995974301495568,-50.6773218984502
15442,66585.0,0.4194348362215797,0.3163172288058342,-0.33338891204668625,0.6007359014793121,-66.01767931073033,-0.1446216059117672,0.2252810380953818,-66.01767931073033,-88.42048854552753,-98.5166734822851,9.344474830444684,7.411811204232703,1.14131340442156,0.3019066616202874,0.3628628920629299,0.1945135926474755,0.21660000000000001,0.11249999999999999,1.9253333333333336,1,sl,-19.599008785762262,-19.599008785762262,8,False,False,19.599008785762262,-5.932267027107807,11.188706165052853,18.848088908913763,-30.787714950815115
16536,66318.5,0.4097742751251341,0.5261433252600085,0.02718071192994431,0.15078748765427444,29.793637470414414,-0.07410411399812249,3.1675402541564424,29.793637470414414,-0.8292624087813394,-18.888086207934364,7.381056125033585,6.927791510602538,0.3923510474988592,0.41615889189808775,0.270643833494761,0.21145038405246303,1.0712,0.33259999999999995,3.2206855081178594,1,sl,-26.387810339497662,-26.387810339497662,194,False,False,26.387810339497662,33.022459796285816,35.8874220617178,92.43272993207042,63.25535107096769
17221,66095.5,0.4285629290629007,0.172649140546006,-0.688044109112014,0.7564811522720911,69.08686511684525,-0.03438550692025779,7.797831748530548,69.08686511684525,104.56876848872199,120.96990299438781,15.577553721287023,11.610330020686373,-0.27642176538650964,0.15419787674405624,-0.027554867613801808,0.5623069037740565,0.9278,0.6546000000000001,1.4173541093797737,1,tp,211.96601886664058,211.96601886664058,34,True,True,-211.96601886664058,22.99702702907247,60.82108464267711,177.0165896316689,377.63539121422826
17354,69962.5,0.4274629876997068,-0.783468793129888,-0.43739740337263083,0.1429337144899053,70.31407432996461,0.048413032325816986,0.9291554691515103,70.31407432996461,104.78501379320271,60.177729207409044,17.16771000316817,15.480917040187846,-0.1220377285574622,-0.21197529504967302,-0.44347093568273527,0.8788464917266587,0.07060000000000001,0.5815,0.12141014617368875,-1,timeout,86.33196355190331,-86.33196355190331,240,True,True,-86.33196355190331,-29.58727889941004,-56.887618366981975,-86.61783098088294,-152.72467393246393
18138,67880.0,0.42800082571013903,-0.5590697674418604,-0.2172350844658225,0.2946375957572186,-31.061145664289526,-0.13660824416747164,1.7681381505285643,-31.061145664289526,-36.18268955545956,-82.18577638163471,4.991302798895837,5.638936552037917,-0.8499457747202592,-0.153970163810708,0.07433390442888568,0.3379970184148394,0.26070000000000004,0.9218000000000001,0.28281622911694515,-1,sl,-15.836770771950892,15.836770771950892,33,False,False,15.836770771950892,6.334708308779469,13.037713612256141,8.470830878020141,12.153800824985517
