pair,bar_idx,ret_5_bps,abs_ret_5_bps,direction,mid_price,imb5_before,imb10_before,spread_before,depth_ratio_before,prior_ret_5,vol_30_before,micro_dev_before,total_depth_before,imb5_change
BTC,130377,-420.05282142285824,420.05282142285824,-1,45343.345,-0.7998037968137354,-0.9056566400558723,0.002205395301567908,0.04950700874495499,-34.86660310168644,12.384655893037365,-0.0008065533590951505,6.815530000000001,-1.5561950935708309
BTC,224232,-414.41878335034653,414.41878335034653,-1,66253.995,-0.3936275550470536,-0.4142013268141383,0.0015093429452459903,0.4142257980379129,-2.41587427072143,4.387403003522596,-0.0003252045366080769,7.428319999999999,-0.009108494935388789
BTC,130376,-407.47408772795256,407.47408772795256,-1,45449.024999999994,0.39444570273707696,0.5064411083549841,0.0022002672229024206,3.0522013357596784,-34.41872060899076,12.180860035853117,0.00047316550597406283,4.25315,1.1545054706153173
BTC,208737,-403.9297230587113,403.9297230587113,-1,69979.995,-0.0591933342146154,0.11993798774609514,0.001428979809838699,1.272567128397975,160.42968254026846,20.402197672743846,-6.939827791148145e-05,5.3047580000000005,-0.38998333589630274
BTC,224230,-401.371838109581,401.371838109581,-1,66260.005,0.946712506285407,0.9444708293144009,0.0015092060428853438,35.01710551961612,-6.6074629340706625,4.489674116963644,0.0007224759188199977,38.805910000000004,0.7917427650483543
BTC,253372,-399.91970827862434,399.91970827862434,-1,63941.835,0.7578847919165387,0.8311485173531943,0.12980547086297198,10.844728684932482,-49.562463308425734,42.130341501363034,0.05804965156490462,3.3244599999999993,0.5957508356378997
BTC,204767,-398.39818643352174,398.39818643352174,-1,67389.86499999999,-0.6157292954264524,-0.6374801644653401,0.0014839026602533351,0.22138884085538077,-66.51278255458747,35.58252465767988,-0.0005150748750428717,3.3903800000000004,-1.515170233857659
BTC,13094,-384.53495238791936,384.53495238791936,-1,29862.695,0.2692711767082793,0.2743741738096624,0.0033486595908498104,1.7562414784770677,610.3038923972082,50.64885766785456,0.0016430288740182336,2.40562,0.2749588455642387
BTC,63453,382.08645972027,382.08645972027,1,36061.994999999995,0.769579332276327,0.8180440129480151,0.002773002437063526,9.991669097585671,20.080731375411442,6.117969569775742,0.0012156056069792859,12.81123,-0.22356798247785814
BTC,63452,381.4220011433878,381.4220011433878,1,36059.535,-0.09737169466156664,-0.0718964560801124,0.002773191612714159,0.8658518634476408,20.547110586890405,6.125255579499664,-9.025670825992382e-05,7.98579,0.5531967426683164
BTC,415670,-379.0249127031831,379.0249127031831,-1,55175.265,-0.2364079600044324,-0.37086421552772675,0.0018124063372892383,0.45893369842620163,-154.30410982444022,29.822663583381253,-0.0003330728546802367,2.19517,-0.9890687239943409
BTC,117356,-376.5152807559835,376.5152807559835,-1,42878.604999999996,0.9665871121718377,0.10166690277187519,0.0023321654242336636,1.2263456686291,-156.42563778990313,51.1613002744293,0.0011586173952783827,3.8118600000000002,0.40187001715007586
BTC,63454,376.2344656476535,376.2344656476535,1,36084.945,0.3778492666511461,0.46628317402171215,0.0027712388074199114,2.7473055048134496,19.63112096338593,6.145792902447114,0.0006177855109511712,10.4826,0.16264203936749502
BTC,130375,-373.3796360721786,373.3796360721786,-1,45451.595,-0.2045762393100986,-0.3109654986010973,0.0022001428117181076,0.525593161783553,-42.2308519859671,12.215648009062024,-0.00022531179684407853,5.47572,-0.7643725894902768
BTC,208735,-372.89065986046865,372.89065986046865,-1,69462.185,0.06647774693814172,-0.4453918784851698,0.001439632227133832,0.38370778871130945,86.279555546811,16.65503766146477,0.0007188633471466875,2.33848,-0.7106198011024834
BTC,130373,-372.686347012412,372.686347012412,-1,45585.92,0.9982987467065834,0.9548814310548456,2.119075363621814,43.32764705882353,-38.36849753613869,11.90706892235546,0.7448235188972188,3.01428,0.004210858123447236
BTC,63456,372.49034777116384,372.49034777116384,1,36091.405,0.4203163591043542,0.4312697081000357,0.00277074278544636,2.51660537250192,2.943394939991517,5.908438088256731,0.0005549768913057832,9.42823,-0.5772072979511678
BTC,130374,-368.8169750703674,368.8169750703674,-1,45523.935,-0.9785968193172045,-0.8755116337998778,0.0021966466655479735,0.06637568328376761,-28.516590779037454,12.1128304091032,-0.0010771684773820838,6.7089,-1.9502025142894475
BTC,63455,367.88781835473293,367.88781835473293,1,36082.195,0.9066731997425493,0.9260238966220625,0.0027714500170406236,26.035757611916544,9.379060948224716,6.128573538395395,0.0013170772779995297,13.594389999999999,1.1517208870330768
BTC,253373,-362.844115354638,362.844115354638,-1,64150.0,-0.09287781624198395,-0.21531299802847328,0.6235385814497272,0.6456665922642774,-98.47579038743449,43.00713450930746,0.24488418854397212,2.06439,0.7453732988715823
BTC,278994,358.58744609437167,358.58744609437167,1,57249.354999999996,0.1333510870752759,0.050333904143241355,0.0017467445706658648,1.1060033718437252,78.39938778975375,14.012840573437305,0.00012152881187954466,7.632430000000001,0.011692026304891037
BTC,208736,-357.8978684378009,357.8978684378009,-1,69478.62,-0.956677181913775,-0.8834716424416167,0.8606964271880941,0.061868920631755836,95.3299671393948,16.588348817934737,-0.42233812976074664,2.9824500000000005,-0.28659047300064666
BTC,251839,-352.51179834516756,352.51179834516756,-1,67654.61499999999,0.0028690924794282577,0.07742002453009021,0.0014780957654937968,1.1678337414393951,-10.244522639281106,11.374764454227714,-1.65603049734659e-06,7.32162,-0.8128183776561474
BTC,217056,-348.4324276248496,348.4324276248496,-1,70271.875,-0.9092852103421086,-0.9207703368569247,0.001423044426993477,0.041248899789198046,137.15594077098768,20.236276340633893,-0.0006708317146903969,3.3242599999999998,-1.7819089014856966
BTC,126534,-340.1632221628947,340.1632221628947,-1,47700.630000000005,-0.6921901034899186,0.29787354140511707,3.928669285918857,1.8484897207868531,196.53944282526535,27.328616535387162,-1.2325753511421247,5.137650000000001,-1.3265433400901583
